Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.1213,chr5;chr5;chr5,838428;838552;838940,838430;838716;839083,+;+;+,312,13,13,12,11,14,0,0,0,14
GENE.1214,chr5,839655,840560,-,906,784,779,769,746,674,27,232,27,674
GENE.1215,chr5,841723,842655,-,933,150,150,151,148,179,15,47,15,179
GENE.1216,chr5;chr5;chr5;chr5;chr5,843586;843870;844108;844367;844813,843685;843979;844211;844506;844817,-;-;-;-;-,459,283,282,278,268,299,12,64,12,299
GENE.1217,chr5,845843,848767,-,2925,0,2,21,0,131,0,19,0,131
GENE.1218,chr5,849862,856026,-,6165,37568,37191,36687,33024,29886,1760,9256,1760,29879
GENE.1219,chr5,857038,858477,+,1440,696,699,690,634,604,47,207,47,604
GENE.122,chr1;chr1;chr1;chr1,110750;110962;111167;111338,110823;111050;111245;115799,-;-;-;-,4704,1752,1750,1756,1672,1712,157,626,157,1712
GENE.1220,chr5;chr5,859373;860891,860756;861063,-;-,1557,0,6,7,0,72,0,49,0,72
GENE.1221,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,861930;862139;862319;862547;863814;864595;864885;866753,862021;862216;862451;863666;864359;864800;866459;867583,-;-;-;-;-;-;-;-,4581,0,4,20,0,214,2,207,2,211
GENE.1222,chr5,868892,869878,+,987,1750,1747,1741,1766,1666,214,636,214,1666
GENE.1223,chr5;chr5;chr5,870184;870362;870653,870240;870424;874570,-;-;-,4038,35069,34427,34291,34389,29453,2030,8706,2030,29433
GENE.1224,chr5,875873,877561,-,1689,0,1,7,0,59,0,22,0,58
GENE.1225,chr5;chr5,878068;878628,878396;879762,+;+,1464,6738,6716,6681,6416,5711,397,1723,397,5711
GENE.1226,chr5,880065,880355,-,291,0,1,2,0,9,0,15,0,9
GENE.1227,chr5,882376,884901,+,2526,6478,6463,6430,6272,6122,418,2064,418,6122
GENE.1228,chr5;chr5;chr5;chr5;chr5;chr5,885714;886078;887510;887689;887920;888166,885965;887423;887581;887799;887979;888232,+;+;+;+;+;+,1908,11204,11127,11029,10272,8957,512,2387,512,8957
GENE.1229,chr5;chr5;chr5;chr5;chr5;chr5,888657;888961;893912;894175;894520;895118,888683;893787;894072;894285;894694;895144,+;+;+;+;+;+,5328,9032,9073,8941,8679,7846,577,2543,577,7808
GENE.123,chr1;chr1;chr1,119041;119272;121148,119121;120981;121249,-;-;-,1893,476,477,465,422,360,26,122,26,360
GENE.1230,chr5;chr5;chr5;chr5,896018;896283;896541;896875,896098;896345;896654;896940,+;+;+;+,324,4,5,5,5,15,0,3,0,15
GENE.1231,chr5,897465,899756,-,2292,9910,9760,9658,9358,8095,688,3160,688,8092
GENE.1232,chr5;chr5;chr5;chr5,901414;901633;901880;902072,901482;901740;901951;902173,+;+;+;+,351,0,0,3,0,20,0,0,0,20
GENE.1233,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,902613;902805;903098;903314;903645;903865;904077;904320;904543;904809,902672;902883;903196;903432;903759;903904;904139;904428;904647;904844,-;-;-;-;-;-;-;-;-;-,825,2139,2139,2114,2075,1811,236,802,236,1811
GENE.1234,chr5;chr5;chr5;chr5,907837;908163;909000;928429,907944;908832;928258;936315,+;+;+;+,27924,14198,14151,14069,12932,12839,881,5169,881,12823
GENE.1235,chr5;chr5;chr5,937231;937580;937930,937449;937753;938037,+;+;+,501,269,269,243,143,118,8,70,8,118
GENE.1236,chr5,940249,941700,+,1452,1080,1071,1065,896,864,41,296,41,863
GENE.1237,chr5;chr5;chr5;chr5;chr5,942767;943074;943219;943445;943816,942953;943123;943320;943581;943873,+;+;+;+;+,534,0,0,1,0,18,0,11,0,18
GENE.1238,chr5;chr5;chr5,944184;944403;944715,944237;944575;944931,-;-;-,444,903,902,900,933,880,96,349,96,880
GENE.1239,chr5,948951,953609,+,4659,3384,3379,3386,3212,3084,187,1186,187,3072
GENE.124,chr1;chr1,124517;124726,124588;125484,+;+,831,0,0,7,0,18,0,0,0,18
GENE.1240,chr5,957890,962149,+,4260,7670,7638,7610,7262,7181,535,2173,535,7179
GENE.1241,chr5;chr5,963227;964672,964458;965044,-;-,1605,2437,2432,2428,2315,2274,183,659,183,2274
GENE.1242,chr5;chr5,966123;969604,969294;969737,+;+,3306,7429,7381,7344,6785,6017,287,1896,287,6017
GENE.1243,chr5;chr5;chr5,970266;970624;970841,970496;970663;970962,-;-;-,393,0,0,1,0,21,0,0,0,21
GENE.1244,chr5;chr5;chr5;chr5,973518;973945;974124;975843,973526;973993;975633;975876,+;+;+;+,1602,1786,1781,1775,1708,1634,111,530,111,1634
GENE.1245,chr5;chr5;chr5;chr5;chr5;chr5,976690;976926;977231;977466;977620;977798,976772;977000;977309;977500;977671;977815,-;-;-;-;-;-,342,52,52,53,50,63,5,20,5,63
GENE.1246,chr5;chr5;chr5;chr5;chr5,978665;979026;979321;979560;979694,978816;979154;979447;979598;979870,+;+;+;+;+,624,254,253,252,230,209,9,84,9,209
GENE.1247,chr5;chr5,980754;985131,984936;985354,-;-,4407,5738,5692,5659,4890,4661,250,1549,250,4660
GENE.1248,chr5,990005,992059,+,2055,1186,1165,1179,1006,972,41,330,41,968
GENE.1249,chr5;chr5;chr5,993433;994074;994591,993885;994215;994607,-;-;-,612,1012,1002,973,753,710,74,270,74,710
GENE.125,chr1,126318,128141,-,1824,0,3,13,0,35,0,53,0,35
GENE.1250,chr5,998753,1002124,+,3372,11840,11808,11703,11144,10690,1027,3412,1027,10690
GENE.1251,chr5;chr5,1004237;1008003,1007862;1008108,+;+,3732,2378,2361,2371,2132,2003,74,704,74,2003
GENE.1252,chr5;chr5;chr5,1008636;1008954;1009173,1008799;1009022;1009404,-;-;-,465,85,88,83,77,86,3,20,3,86
GENE.1253,chr5,1010951,1012171,-,1221,476,476,475,430,417,17,157,17,417
GENE.1254,chr5,1013453,1014550,-,1098,0,0,4,0,43,0,8,0,43
GENE.1255,chr5,1016198,1016569,+,372,0,0,3,0,14,0,0,0,14
GENE.1256,chr5,1017809,1018582,+,774,1532,1531,1520,1576,1366,94,461,94,1366
GENE.1257,chr5,1019585,1019902,-,318,0,0,0,0,5,0,0,0,5
GENE.1258,chr5;chr5,1021408;1024047,1023249;1024307,-;-,2103,1565,1558,1548,1439,1376,133,485,133,1376
GENE.1259,chr5,1027396,1030362,+,2967,50386,50100,49567,47418,42735,3626,13926,3626,42723
GENE.126,chr1,128960,130840,-,1881,424,419,423,374,385,18,102,18,385
GENE.1260,chr5,1036229,1038343,+,2115,0,5,15,0,86,0,14,0,85
GENE.1261,chr5,1041745,1043766,+,2022,15284,15140,14980,13868,12852,599,3445,599,12852
GENE.1262,chr5;chr5;chr5,1045462;1051005;1051210,1050875;1051096;1051253,+;+;+,5550,16059,16099,15770,16781,13718,885,4496,885,13702
GENE.1263,chr5,1052468,1053913,-,1446,542,543,543,520,489,32,257,32,489
GENE.1264,chr5,1057651,1059054,+,1404,576,572,576,514,524,27,135,27,524
GENE.1265,chr5,1059918,1065509,-,5592,0,34,122,0,162,0,180,0,158
GENE.1266,chr5;chr5,1066526;1066751,1066619;1067712,-;-,1056,394,395,400,390,396,54,155,54,396
GENE.1267,chr5;chr5,1068516;1069142,1068767;1069285,+;+,396,0,1,1,0,15,0,0,0,15
GENE.1268,chr5,1071247,1072149,+,903,518,499,493,384,334,17,82,17,334
GENE.1269,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1073646;1073966;1074276;1074513;1074765;1075043;1075348;1075588,1073746;1074038;1074372;1074647;1074907;1075177;1075467;1075644,+;+;+;+;+;+;+;+,861,55,56,56,49,79,1,15,1,79
GENE.127,chr1;chr1;chr1;chr1;chr1;chr1;chr1,132086;132281;132481;132693;133017;133285;133513,132153;132355;132597;132929;133115;133356;133624,-;-;-;-;-;-;-,780,0,0,4,0,26,0,5,0,26
GENE.1270,chr5,1075913,1078333,-,2421,0,3,16,0,69,1,39,1,69
GENE.1271,chr5,1079779,1081008,+,1230,0,2,4,0,45,0,53,0,45
GENE.1272,chr5;chr5;chr5;chr5;chr5;chr5,1081558;1082722;1082887;1083057;1083410;1083583,1082560;1082787;1082920;1083145;1083504;1083816,-;-;-;-;-;-,1521,11855,11811,11766,12377,11081,1484,4398,1484,11077
GENE.1273,chr5;chr5;chr5;chr5;chr5;chr5,1081558;1082722;1082887;1083057;1083410;1083583,1082560;1082784;1082920;1083145;1083504;1083816,-;-;-;-;-;-,1518,11855,11811,11766,12377,11081,1484,4398,1484,11077
GENE.1274,chr5,1085623,1086594,-,972,162,161,161,156,188,10,46,10,188
GENE.1275,chr5,1088423,1089508,+,1086,0,0,4,0,26,0,2,0,26
GENE.1276,chr5,1090930,1095084,+,4155,2600,2577,2569,2496,2328,104,855,104,2325
GENE.1277,chr5,1101203,1114777,+,13575,7850,8718,8567,11220,7938,569,2220,547,7827
GENE.1278,chr5,1117261,1119651,-,2391,4902,4885,4813,4638,4241,282,1374,282,4239
GENE.1279,chr5,1120704,1121810,-,1107,0,1,3,0,34,0,12,0,34
GENE.128,chr1,134353,139257,-,4905,13508,13413,13237,11650,10339,591,3206,591,10322
GENE.1280,chr5;chr5;chr5;chr5,1123610;1123901;1124084;1124452,1123790;1123978;1124325;1124595,+;+;+;+,645,414,414,404,364,320,5,91,5,320
GENE.1281,chr5;chr5,1125099;1125402,1125242;1128146,-;-,2889,0,0,5,0,74,0,0,0,74
GENE.1282,chr5;chr5;chr5;chr5,1129959;1130279;1130488;1130700,1130180;1130373;1130574;1130754,-;-;-;-,459,260,258,258,300,261,13,69,13,261
GENE.1283,chr5;chr5,1132937;1134754,1134653;1134854,-;-,1818,1666,1656,1656,1594,1553,71,426,71,1551
GENE.1284,chr5;chr5;chr5,1135976;1136680;1137723,1136499;1136991;1137870,-;-;-,984,6313,6272,6127,5303,4878,316,1865,316,4878
GENE.1285,chr5,1140627,1141154,+,528,518,516,500,500,418,21,122,21,418
GENE.1286,chr5;chr5,1143618;1144002,1143636;1145359,+;+,1377,0,1,3,0,39,0,5,0,39
GENE.1287,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1145857;1146009;1146277;1146486;1146716;1146976;1147657;1147835;1148045;1148368;1148733,1145881;1146181;1146356;1146524;1146790;1147538;1147721;1147926;1148166;1148423;1148810,-;-;-;-;-;-;-;-;-;-;-,1368,5759,5753,5662,5347,4658,242,1427,242,4658
GENE.1288,chr5,1150234,1150306,+,73,0,0,1,0,1,0,0,0,1
GENE.1289,chr5,1151227,1151309,-,83,0,0,0,0,2,0,0,0,2
GENE.129,chr1;chr1,140662;141340,141086;142219,-;-,1305,0,1,3,0,36,0,31,0,36
GENE.1290,chr5,1153676,1155673,+,1998,3758,3720,3708,3566,3251,216,1065,216,3251
GENE.1291,chr5,1156205,1156579,-,375,0,0,1,0,8,0,0,0,8
GENE.1292,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1157840;1158044;1158278;1158480;1158750;1159010;1159201;1159399,1157899;1158160;1158385;1158614;1158820;1159071;1159282;1161553,-;-;-;-;-;-;-;-,2790,0,14,8,0,88,0,6,0,88
GENE.1293,chr5;chr5,1163408;1164974,1164862;1165072,-;-,1554,4930,4927,4884,4626,4462,332,1400,332,4462
GENE.1294,chr5,1166520,1168010,-,1491,434,436,437,396,447,20,149,20,447
GENE.1295,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1171659;1171942;1172347;1172578;1173221;1173405;1173608;1173790,1171775;1172217;1172411;1172992;1173315;1173477;1173686;1173890,+;+;+;+;+;+;+;+,1221,649,649,643,609,580,36,170,36,580
GENE.1296,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1174907;1175100;1175313;1175531;1175685;1176050;1176313;1176499;1176714;1177058,1174994;1175212;1175399;1175592;1175897;1176116;1176405;1176592;1176810;1177067,+;+;+;+;+;+;+;+;+;+,924,806,798,798,679,588,20,227,20,588
GENE.1297,chr5,1176969,1177286,-,318,7,7,7,7,11,2,8,2,11
GENE.1298,chr5,1178276,1178890,-,615,0,0,0,0,22,0,0,0,22
GENE.1299,chr5,1180425,1182038,-,1614,2730,2720,2721,2774,2711,376,1185,376,2711
GENE.13,chrM,1650,1688,+,39,0,0,0,0,0,0,0,0,0
GENE.130,chr1,143640,146396,-,2757,172,180,191,162,176,18,139,18,176
GENE.1300,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1183916;1184085;1184330;1184617;1184916;1185109;1185278;1185421;1185595,1183987;1184221;1184381;1184749;1185028;1185155;1185307;1185478;1185639,-;-;-;-;-;-;-;-;-,687,793,789,782,697,553,18,264,18,553
GENE.1301,chr5,1186787,1188946,-,2160,1128,1124,1118,1024,1003,81,334,81,1002
GENE.1302,chr5;chr5,1191000;1191162,1191030;1191682,-;-,552,196,196,197,194,221,22,76,22,221
GENE.1303,chr5;chr5;chr5;chr5;chr5;chr5,1192973;1193244;1193550;1193806;1194147;1195219,1193129;1193396;1193693;1193981;1195049;1195332,+;+;+;+;+;+,1647,3254,3181,3123,2310,1925,220,970,220,1925
GENE.1304,chr5;chr5,1196315;1197297,1197061;1197389,+;+,840,2393,2389,2387,2316,2170,78,530,78,2170
GENE.1305,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1199165;1202021;1202212;1202823;1202996;1203617;1204009;1204576;1204771,1201856;1202083;1202607;1202875;1203469;1203805;1204374;1204674;1205187,+;+;+;+;+;+;+;+;+,4749,8567,8492,8467,8699,7489,540,2656,540,7481
GENE.1306,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1199165;1202021;1202212;1202502;1202823;1202996;1203617;1204009;1204576;1204771,1201856;1202083;1202261;1202607;1202875;1203469;1203805;1204374;1204674;1205187,+;+;+;+;+;+;+;+;+;+,4509,8514,8435,8409,8633,7430,533,2624,533,7422
GENE.1307,chr5;chr5;chr5;chr5;chr5;chr5,1206473;1206700;1206947;1207138;1207371;1207598,1206550;1206779;1207044;1207271;1207438;1207679,+;+;+;+;+;+,540,0,0,2,0,25,0,2,0,25
GENE.1308,chr5,1208390,1208462,+,73,0,0,0,0,1,0,0,0,1
GENE.1309,chr5;chr5,1209006;1209232,1209095;1212102,-;-,2961,1446,1775,1748,2116,1909,107,493,107,1909
GENE.131,chr1,147915,152777,-,4863,7764,8104,7648,8008,6875,539,2279,527,6855
GENE.1310,chr5;chr5,1213533;1215007,1214883;1219376,+;+,5721,32772,32614,32334,32330,28559,2039,9164,2039,28530
GENE.1311,chr5;chr5;chr5,1220777;1221398;1221930,1221242;1221723;1221992,-;-;-,855,355,353,350,334,356,22,93,22,356
GENE.1312,chr5,1224598,1224891,-,294,0,0,0,0,10,0,1,0,10
GENE.1313,chr5;chr5,1226883;1227383,1227185;1227757,+;+,678,441,440,436,411,447,45,144,45,447
GENE.1314,chr5,1229077,1230651,-,1575,2366,2359,2334,2250,2188,215,820,215,2188
GENE.1315,chr5;chr5;chr5;chr5,1233401;1237588;1237778;1237971,1237462;1237659;1237868;1238086,+;+;+;+,4341,3366,3344,3318,3064,2906,218,1169,218,2900
GENE.1316,chr5,1238633,1243987,-,5355,0,15,29,0,161,0,62,0,160
GENE.1317,chr5;chr5;chr5;chr5;chr5,1244751;1247287;1247600;1247953;1248280,1247171;1247470;1247754;1248142;1248359,+;+;+;+;+,3030,0,2,15,0,80,0,88,0,80
GENE.1318,chr5;chr5,1248368;1248756,1248505;1249961,-;-,1344,2238,2560,2358,3720,3149,166,659,166,3149
GENE.1319,chr5;chr5,1250737;1251692,1251489;1254190,+;+,3252,0,11,44,0,82,1,102,1,81
GENE.132,chr1;chr1;chr1;chr1;chr1;chr1;chr1,154176;156657;159141;159319;159556;159756;160088,156520;158966;159234;159431;159645;159936;160426,+;+;+;+;+;+;+,5472,25611,25517,24957,23317,20667,1280,6948,1280,20656
GENE.1320,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1255221;1255600;1255866;1256078;1256194;1256335;1256515;1256785;1257054;1257227,1255298;1255651;1255948;1256120;1256261;1256404;1256643;1256926;1257125;1257254,+;+;+;+;+;+;+;+;+;+,765,37,37,38,39,53,5,62,5,53
GENE.1321,chr5,1257723,1265750,-,8028,16706,16627,16566,15478,14494,1117,5096,1117,14481
GENE.1322,chr5,1267410,1269539,+,2130,0,0,7,0,48,0,4,0,48
GENE.1323,chr5,1270388,1278484,-,8097,8372,8257,8249,7766,6785,454,2330,454,6782
GENE.1324,chr5,1279958,1280599,-,642,8,8,10,8,28,0,3,0,28
GENE.1325,chr5;chr5,1281289;1281429,1281350;1282254,+;+,888,0,2,3,0,19,0,17,0,19
GENE.1326,chr5,1282591,1286106,-,3516,10422,10363,10322,9934,9452,836,3301,836,9452
GENE.1327,chr5,1288559,1289308,+,750,0,0,4,0,23,0,6,0,22
GENE.1328,chr5,1289601,1291692,+,2092,4486,6227,4198,6334,5593,570,439,570,5593
GENE.1329,chr5,1291693,1292051,+,359,0,0,2,0,6,0,0,0,6
GENE.133,chr1;chr1;chr1,161131;165553;166033,165282;165808;166229,+;+;+,4605,29300,29164,29024,28535,26572,2306,8154,2306,26563
GENE.1330,chr5,1292052,1292210,+,159,0,0,0,0,4,0,0,0,4
GENE.1331,chr5,1292211,1292409,+,199,0,0,0,0,3,0,0,0,3
GENE.1332,chr5,1292410,1296199,+,3790,32044,31306,24073,30514,29734,2568,2861,2568,29734
GENE.1333,chr5,1301224,1301769,+,546,0,0,2,0,7,0,1,0,7
GENE.1334,chr5;chr5,1303662;1304467,1304282;1304526,-;-,681,292,291,284,248,250,9,74,9,250
GENE.1335,chr5;chr5,1308278;1308612,1308478;1309940,+;+,1530,0,0,0,0,35,0,1,0,35
GENE.1336,chr5;chr5,1312471;1312766,1312668;1314154,+;+,1587,3198,3175,3081,2554,2279,129,1005,129,2279
GENE.1337,chr5;chr5,1316342;1316541,1316401;1316846,+;+,366,17,17,19,19,26,4,10,4,26
GENE.1338,chr5;chr5,1318531;1319155,1318941;1319229,-;-,486,28,28,28,30,44,5,16,5,44
GENE.1339,chr5;chr5,1322400;1322785,1322783;1323249,-;-,849,998,994,993,950,913,71,316,71,913
GENE.134,chr1;chr1;chr1;chr1;chr1;chr1,166513;167658;168090;168305;168489;168626,167557;167926;168206;168362;168545;168687,+;+;+;+;+;+,1608,0,0,8,0,30,2,5,2,30
GENE.1340,chr5;chr5;chr5,1324239;1324789;1324926,1324787;1324923;1325027,-;-;-,786,0,0,0,0,15,0,28,0,15
GENE.1341,chr5;chr5,1326245;1326545,1326316;1327429,+;+,957,3047,3017,2935,2471,2329,107,497,107,2329
GENE.1342,chr5;chr5,1329555;1329849,1329623;1330808,+;+,1029,635,633,635,583,536,36,178,36,536
GENE.1343,chr5,1333470,1342964,+,9495,0,3,5,0,191,0,26,0,191
GENE.1344,chr6,653,1432,-,780,0,0,0,0,28,0,0,0,28
GENE.1345,chr6;chr6,3503;11630,10936;12835,+;+,8640,0,21,22,8,226,13,93,13,226
GENE.1346,chr6;chr6,15065;16357,16126;16410,-;-,1116,138,170,154,128,148,34,123,34,146
GENE.1347,chr6;chr6,18586;19980,19821;22721,-;-,3978,3546,5890,4861,6440,5202,454,664,454,5185
GENE.1348,chr6;chr6,26557;26766,26610;27830,+;+,1119,284,551,506,696,644,101,122,101,644
GENE.1349,chr6;chr6,29618;31413,30868;31484,-;-,1323,729,789,763,646,653,53,155,53,645
GENE.135,chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1,169079;169216;169400;169598;169821;170042;170405;170733;170956;171152,169126;169317;169455;169702;169890;170283;170606;170855;171028;171273,-;-;-;-;-;-;-;-;-;-,1143,1122,1120,1116,1052,996,101,446,101,996
GENE.1350,chr6;chr6,31965;33191,32960;33244,-;-,1050,2341,2359,2304,2158,2047,143,506,143,2043
GENE.1351,chr6;chr6;chr6,35355;35605;36527,35602;36355;36595,-;-;-,1068,1033,1029,1018,902,849,66,286,65,849
GENE.1352,chr6;chr6,38721;39710,39611;39781,-;-,963,2194,2172,2146,1936,1751,125,567,124,1751
GENE.1353,chr6;chr6,42097;43150,42957;43218,-;-,930,0,3356,1996,4053,2683,195,39,195,2683
GENE.1354,chr6;chr6,44450;44593,44518;45216,+;+,693,538,2424,1784,2666,1951,157,152,157,1951
GENE.1355,chr6;chr6,47463;47626,47531;48261,+;+,705,966,982,864,974,857,56,128,56,857
GENE.1356,chr6,48874,49722,-,849,0,7319,4726,8350,6414,279,114,279,6414
GENE.1357,chr6,51351,52898,+,1548,0,503,329,556,491,84,33,84,491
GENE.1358,chr6;chr6,65788;67194,67107;67277,-;-,1404,1672,1646,1323,1676,1529,172,119,172,1529
GENE.1359,chr6,68833,69693,-,861,0,637,254,936,329,32,60,32,329
GENE.136,chr1,172864,174591,+,1728,520,521,528,458,504,34,382,34,504
GENE.1360,chr6;chr6,70948;71198,71079;71935,+;+,870,0,1,1,0,22,0,0,0,22
GENE.1361,chr6,74254,74362,-,109,0,0,0,0,1,0,11,0,1
GENE.1362,chr6;chr6,78190;78587,78378;78784,+;+,387,0,0,0,0,9,0,3,0,9
GENE.1363,chr6,82609,86922,-,4314,20042,19790,19721,19440,17421,1339,5423,1339,17377
GENE.1364,chr6;chr6,92506;96533,96422;96668,+;+,4053,1824,1815,1801,1646,1614,125,530,125,1614
GENE.1365,chr6;chr6;chr6,97890;98624;98850,98428;98741;98951,+;+;+,759,2273,2260,2245,2043,1936,132,611,132,1936
GENE.1366,chr6,99781,100725,+,945,0,2,4,0,35,0,4,0,35
GENE.1367,chr6;chr6;chr6;chr6,101385;101602;101820;102009,101464;101694;101907;104561,-;-;-;-,2814,0,10,6,0,83,0,136,0,83
GENE.1368,chr6,105503,106642,+,1140,0,3,0,0,30,0,4,0,30
GENE.1369,chr6;chr6;chr6;chr6;chr6,107037;107582;108163;108566;109057,107226;108060;108426;108918;111664,-;-;-;-;-,3894,762,781,778,696,712,42,215,42,706
GENE.137,chr1;chr1;chr1,175609;175834;175998,175666;175888;176376,+;+;+,492,0,1,4,0,3,0,1,0,3
GENE.1370,chr6,113824,115224,-,1401,156,159,163,162,193,26,116,26,193
GENE.1371,chr6,116084,118024,+,1941,7534,7427,7293,6644,5444,295,1552,295,5438
GENE.1372,chr6;chr6,118638;119224,119070;120203,-;-,1413,0,4,9,0,51,0,123,0,51
GENE.1373,chr6,122634,124412,+,1779,0,4,18,0,56,0,54,0,56
GENE.1374,chr6,125458,126816,-,1359,7116,7054,6886,6810,6540,650,2601,650,6510
GENE.1375,chr6,128621,130036,+,1416,0,0,4,0,48,0,5,0,48
GENE.1376,chr6,130329,132038,-,1710,2044,2037,2033,1834,1700,110,485,110,1700
GENE.1377,chr6,133150,136461,-,3312,0,5,15,0,96,0,69,0,96
GENE.1378,chr6,139193,140518,+,1326,0,0,3,0,62,1,29,1,61
GENE.1379,chr6;chr6;chr6,141418;141832;146847,141570;146688;148943,-;-;-,7107,30174,29995,29791,28276,26409,1973,8354,1973,26392
GENE.138,chr1;chr1,178087;179190,178861;180790,+;+,2376,11306,11265,11224,10484,9519,683,3562,683,9517
GENE.1380,chr6,151055,152386,+,1332,2650,2638,2636,2288,2132,94,703,94,2132
GENE.1381,chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6,152541;152721;153006;153195;153650;155602;156426;156699;156877;157115;157394;157665;158164;158463;158690;159045;159376;159572;159867;160165,152603;152884;153096;153443;155393;156331;156599;156796;156948;157292;157535;158016;158355;158560;158941;159268;159470;159708;160001;160455,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,5481,34675,34512,34058,30693,28129,1799,9191,1799,28123
GENE.1382,chr6,161254,162381,-,1128,0,1,9,0,36,0,20,0,36
GENE.1383,chr6,163828,169860,-,6033,43538,43269,42840,40220,36860,3038,12079,3037,36827
GENE.1384,chr6,171301,177240,-,5940,0,24,97,0,212,2,387,2,206
GENE.1385,chr6;chr6;chr6,180936;181194;181401,181071;181258;181481,+;+;+,282,0,0,2,0,6,0,1,0,6
GENE.1386,chr6,182216,184537,+,2322,0,40,75,0,89,0,504,0,89
GENE.1387,chr6;chr6;chr6;chr6,184892;185413;185613;185803,185244;185489;185678;185843,+;+;+;+,537,902,900,899,842,754,37,281,37,754
GENE.1388,chr6;chr6;chr6;chr6,189012;197547;197745;197947,197385;197591;197818;198078,+;+;+;+,8625,20182,20143,20091,19056,17948,1397,6665,1397,17883
GENE.1389,chr6;chr6,198862;201577,201221;204355,+;+,5139,16070,15969,15790,14330,13300,837,4130,837,13300
GENE.139,chr1,182822,184222,-,1401,348,345,349,316,303,14,86,14,303
GENE.1390,chr6;chr6;chr6;chr6;chr6;chr6,204640;204976;205228;205404;205604;205875,204804;205107;205293;205502;205732;206207,-;-;-;-;-;-,924,2646,2636,2577,2272,2105,38,649,38,2105
GENE.1391,chr6,206855,211159,-,4305,9758,9658,9471,8726,8192,549,2399,549,8191
GENE.1392,chr6;chr6;chr6,212415;212618;212985,212472;212799;213032,-;-;-,288,10,11,11,12,19,1,4,1,19
GENE.1393,chr6,213558,214142,+,585,84,84,86,84,95,4,63,4,95
GENE.1394,chr6,217240,219507,+,2268,3314,3232,3183,2984,2658,147,1082,147,2651
GENE.1395,chr6;chr6;chr6;chr6;chr6;chr6,220407;220578;220742;221010;221225;221637,220445;220638;220869;221107;221351;221813,-;-;-;-;-;-,630,0,0,0,0,18,0,3,0,18
GENE.1396,chr6;chr6;chr6;chr6,222739;223050;223308;223507,222852;223144;223379;224287,+;+;+;+,1062,4317,4307,4301,4023,3641,361,1285,361,3641
GENE.1397,chr6,224613,225095,-,483,254,249,250,230,245,13,84,13,245
GENE.1398,chr6;chr6,225346;225689,225411;227446,-;-,1824,1818,1813,1803,1712,1495,79,570,79,1493
GENE.1399,chr6;chr6;chr6;chr6;chr6;chr6;chr6,228132;233063;233313;233475;234080;234580;234779,232823;233205;233361;233754;234270;234654;234835,-;-;-;-;-;-;-,5487,8679,8645,8624,8105,7936,742,2851,742,7934
GENE.14,chrM,1697,1763,+,67,0,0,0,0,0,0,0,0,0
GENE.140,chr1;chr1;chr1,190269;197550;200891,197316;200661;201230,+;+;+,10500,16506,16511,16346,16084,14583,1230,5014,1230,14548
GENE.1400,chr6,236397,237251,+,855,0,3,17,0,34,0,98,0,33
GENE.1401,chr6,237811,244521,-,6711,0,7,32,0,192,1,61,1,192
GENE.1402,chr6;chr6;chr6;chr6;chr6,247640;248077;248336;248731;248999,247954;248204;248500;248836;249166,+;+;+;+;+,882,1985,1975,1967,1764,1570,34,330,34,1570
GENE.1403,chr6,250612,253803,-,3192,6738,6661,6604,5906,5697,547,1998,547,5682
GENE.1404,chr6;chr6;chr6;chr6,257604;258097;258396;258718,257728;258319;258539;259974,+;+;+;+,1749,0,3,6,0,69,0,39,0,69
GENE.1405,chr6;chr6;chr6;chr6,261031;261388;261614;261869,261251;261496;261674;261945,-;-;-;-,468,1072,1064,1052,877,761,37,273,37,761
GENE.1406,chr6,262826,263194,+,369,0,1,0,0,16,0,0,0,16
GENE.1407,chr6;chr6;chr6;chr6;chr6,263936;264126;264304;264584;264775,264007;264187;264442;264632;264830,-;-;-;-;-,378,14,14,16,16,38,4,17,4,38
