Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.1210,chr5;chr5;chr5,828953;829232;829445,829015;829299;829883,+;+;+,570,193,193,193,197,198,129,188,129,198
GENE.1211,chr5;chr5;chr5;chr5;chr5;chr5,831617;833321;833542;833708;834089;834308,833152;833446;833605;833976;834178;834343,+;+;+;+;+;+,2121,0,0,0,0,14,1,0,1,14
GENE.1212,chr5,835314,837407,-,2094,0,0,0,0,6,0,0,0,6
GENE.1213,chr5;chr5;chr5,838428;838552;838940,838430;838716;839083,+;+;+,312,15,15,15,16,15,10,13,10,15
GENE.1214,chr5,839655,840560,-,906,794,794,794,832,828,695,766,695,828
GENE.1215,chr5,841723,842655,-,933,114,114,114,114,117,93,109,93,117
GENE.1216,chr5;chr5;chr5;chr5;chr5,843586;843870;844108;844367;844813,843685;843979;844211;844506;844817,-;-;-;-;-,459,254,254,254,262,255,247,249,247,255
GENE.1217,chr5,845843,848767,-,2925,0,0,0,0,12,0,0,0,12
GENE.1218,chr5,849862,856026,-,6165,37476,37475,37480,37618,37936,33282,36034,33282,37936
GENE.1219,chr5,857038,858477,+,1440,738,739,738,738,769,680,702,680,769
GENE.122,chr1;chr1;chr1;chr1,110750;110962;111167;111338,110823;111050;111245;115799,-;-;-;-,4704,1809,1809,1809,1829,1848,1605,1711,1605,1848
GENE.1220,chr5;chr5,859373;860891,860756;861063,-;-,1557,0,0,0,0,6,0,0,0,6
GENE.1221,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,861930;862139;862319;862547;863814;864595;864885;866753,862021;862216;862451;863666;864359;864800;866459;867583,-;-;-;-;-;-;-;-,4581,0,0,2,0,33,0,0,0,33
GENE.1222,chr5,868892,869878,+,987,1838,1838,1845,1864,1850,1658,1756,1658,1850
GENE.1223,chr5;chr5;chr5,870184;870362;870653,870240;870424;874570,-;-;-,4038,34826,34812,34832,35602,35867,31146,32989,31144,35863
GENE.1224,chr5,875873,877561,-,1689,0,0,0,0,7,0,0,0,7
GENE.1225,chr5;chr5,878068;878628,878396;879762,+;+,1464,6582,6582,6583,6820,6643,5551,6085,5551,6643
GENE.1226,chr5,880065,880355,-,291,0,0,0,0,9,0,0,0,9
GENE.1227,chr5,882376,884901,+,2526,6590,6590,6591,6640,6685,6146,6564,6146,6685
GENE.1228,chr5;chr5;chr5;chr5;chr5;chr5,885714;886078;887510;887689;887920;888166,885965;887423;887581;887799;887979;888232,+;+;+;+;+;+,1908,11350,11348,11350,11488,11624,9873,10515,9873,11624
GENE.1229,chr5;chr5;chr5;chr5;chr5;chr5,888657;888961;893912;894175;894520;895118,888683;893787;894072;894285;894694;895144,+;+;+;+;+;+,5328,9048,9106,9158,9570,9461,8232,8712,8232,9461
GENE.123,chr1;chr1;chr1,119041;119272;121148,119121;120981;121249,-;-;-,1893,492,492,492,494,504,446,469,446,504
GENE.1230,chr5;chr5;chr5;chr5,896018;896283;896541;896875,896098;896345;896654;896940,+;+;+;+,324,3,3,3,3,3,1,3,1,3
GENE.1231,chr5,897465,899756,-,2292,9718,9718,9723,9856,10339,8626,9354,8395,10337
GENE.1232,chr5;chr5;chr5;chr5,901414;901633;901880;902072,901482;901740;901951;902173,+;+;+;+,351,0,0,0,0,2,0,0,0,2
GENE.1233,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,902613;902805;903098;903314;903645;903865;904077;904320;904543;904809,902672;902883;903196;903432;903759;903904;904139;904428;904647;904844,-;-;-;-;-;-;-;-;-;-,825,2321,2321,2321,2381,2335,2165,2208,2165,2335
GENE.1234,chr5;chr5;chr5;chr5,907837;908163;909000;928429,907944;908832;928258;936315,+;+;+;+,27924,14193,14194,14229,14241,14573,12720,13856,12720,14573
GENE.1235,chr5;chr5;chr5,937231;937580;937930,937449;937753;938037,+;+;+,501,266,266,266,272,269,240,243,240,269
GENE.1236,chr5,940249,941700,+,1452,1074,1074,1075,1076,1085,954,1052,954,1085
GENE.1237,chr5;chr5;chr5;chr5;chr5,942767;943074;943219;943445;943816,942953;943123;943320;943581;943873,+;+;+;+;+,534,0,0,0,0,3,0,0,0,3
GENE.1238,chr5;chr5;chr5,944184;944403;944715,944237;944575;944931,-;-;-,444,840,840,841,854,867,702,793,702,867
GENE.1239,chr5,948951,953609,+,4659,3384,3384,3391,3436,3421,3095,3311,3095,3421
GENE.124,chr1;chr1,124517;124726,124588;125484,+;+,831,0,0,0,0,0,0,0,0,0
GENE.1240,chr5,957890,962149,+,4260,7536,7536,7537,7592,7616,6868,7266,6868,7616
GENE.1241,chr5;chr5,963227;964672,964458;965044,-;-,1605,2503,2503,2504,2533,2522,2143,2396,2143,2522
GENE.1242,chr5;chr5,966123;969604,969294;969737,+;+,3306,7381,7381,7382,7440,7650,6546,7181,6546,7650
GENE.1243,chr5;chr5;chr5,970266;970624;970841,970496;970663;970962,-;-;-,393,0,0,0,0,1,0,0,0,1
GENE.1244,chr5;chr5;chr5;chr5,973518;973945;974124;975843,973526;973993;975633;975876,+;+;+;+,1602,1831,1830,1831,1843,1899,1569,1770,1569,1899
GENE.1245,chr5;chr5;chr5;chr5;chr5;chr5,976690;976926;977231;977466;977620;977798,976772;977000;977309;977500;977671;977815,-;-;-;-;-;-,342,40,40,40,42,40,39,37,39,40
GENE.1246,chr5;chr5;chr5;chr5;chr5,978665;979026;979321;979560;979694,978816;979154;979447;979598;979870,+;+;+;+;+,624,238,238,238,241,247,220,221,220,247
GENE.1247,chr5;chr5,980754;985131,984936;985354,-;-,4407,5750,5749,5750,5768,5862,5174,5549,5174,5862
GENE.1248,chr5,990005,992059,+,2055,1176,1176,1178,1178,1189,1083,1144,1083,1189
GENE.1249,chr5;chr5;chr5,993433;994074;994591,993885;994215;994607,-;-;-,612,1006,1006,1006,1014,1017,828,895,828,1017
GENE.125,chr1,126318,128141,-,1824,0,0,3,0,1,0,11,0,1
GENE.1250,chr5,998753,1002124,+,3372,11820,11819,11820,11852,12276,10279,11175,10279,12276
GENE.1251,chr5;chr5,1004237;1008003,1007862;1008108,+;+,3732,2470,2470,2471,2574,2545,2129,2419,2129,2543
GENE.1252,chr5;chr5;chr5,1008636;1008954;1009173,1008799;1009022;1009404,-;-;-,465,88,88,88,90,94,87,80,87,94
GENE.1253,chr5,1010951,1012171,-,1221,520,520,520,526,532,485,507,485,528
GENE.1254,chr5,1013453,1014550,-,1098,0,0,0,0,2,0,0,0,2
GENE.1255,chr5,1016198,1016569,+,372,0,0,0,0,3,0,1,0,3
GENE.1256,chr5,1017809,1018582,+,774,1656,1656,1656,1666,1754,1562,1604,1562,1754
GENE.1257,chr5,1019585,1019902,-,318,0,0,0,0,3,0,0,0,3
GENE.1258,chr5;chr5,1021408;1024047,1023249;1024307,-;-,2103,1533,1533,1533,1547,1596,1264,1418,1264,1596
GENE.1259,chr5,1027396,1030362,+,2967,50002,50001,50006,50442,50401,44526,48368,44526,50399
GENE.126,chr1,128960,130840,-,1881,496,496,496,498,504,476,482,476,504
GENE.1260,chr5,1036229,1038343,+,2115,0,0,2,0,11,0,0,0,11
GENE.1261,chr5,1041745,1043766,+,2022,15036,15036,15036,15048,15688,13831,14250,13831,15688
GENE.1262,chr5;chr5;chr5,1045462;1051005;1051210,1050875;1051096;1051253,+;+;+,5550,15976,15976,16001,17592,17775,14131,15280,13687,16361
GENE.1263,chr5,1052468,1053913,-,1446,572,572,578,572,576,492,541,492,576
GENE.1264,chr5,1057651,1059054,+,1404,550,550,550,552,587,524,544,524,587
GENE.1265,chr5,1059918,1065509,-,5592,0,0,20,0,16,15,7,0,16
GENE.1266,chr5;chr5,1066526;1066751,1066619;1067712,-;-,1056,360,360,361,364,362,329,343,329,362
GENE.1267,chr5;chr5,1068516;1069142,1068767;1069285,+;+,396,0,0,1,0,2,0,0,0,2
GENE.1268,chr5,1071247,1072149,+,903,468,468,468,468,497,435,460,435,497
GENE.1269,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1073646;1073966;1074276;1074513;1074765;1075043;1075348;1075588,1073746;1074038;1074372;1074647;1074907;1075177;1075467;1075644,+;+;+;+;+;+;+;+,861,79,79,90,81,83,69,72,69,83
GENE.127,chr1;chr1;chr1;chr1;chr1;chr1;chr1,132086;132281;132481;132693;133017;133285;133513,132153;132355;132597;132929;133115;133356;133624,-;-;-;-;-;-;-,780,0,0,0,0,3,0,0,0,3
GENE.1270,chr5,1075913,1078333,-,2421,0,0,1,0,5,1,11,1,5
GENE.1271,chr5,1079779,1081008,+,1230,0,0,1,0,8,0,0,0,8
GENE.1272,chr5;chr5;chr5;chr5;chr5;chr5,1081558;1082722;1082887;1083057;1083410;1083583,1082560;1082787;1082920;1083145;1083504;1083816,-;-;-;-;-;-,1521,11945,11943,11945,13335,12132,8723,11206,8723,12132
GENE.1273,chr5;chr5;chr5;chr5;chr5;chr5,1081558;1082722;1082887;1083057;1083410;1083583,1082560;1082784;1082920;1083145;1083504;1083816,-;-;-;-;-;-,1518,11945,11943,11945,13335,12132,8723,11206,8723,12132
GENE.1274,chr5,1085623,1086594,-,972,196,196,196,196,199,190,190,190,199
GENE.1275,chr5,1088423,1089508,+,1086,0,0,6,0,5,6,0,6,5
GENE.1276,chr5,1090930,1095084,+,4155,2590,2590,2599,2750,2638,2428,2577,2428,2638
GENE.1277,chr5,1101203,1114777,+,13575,7884,8012,8595,12412,9701,8840,7619,8210,9547
GENE.1278,chr5,1117261,1119651,-,2391,5206,5209,5211,5246,5340,4759,4972,4759,5340
GENE.1279,chr5,1120704,1121810,-,1107,0,0,1,0,5,0,0,0,5
GENE.128,chr1,134353,139257,-,4905,13494,13494,13495,13546,13600,11748,12658,11742,13600
GENE.1280,chr5;chr5;chr5;chr5,1123610;1123901;1124084;1124452,1123790;1123978;1124325;1124595,+;+;+;+,645,408,408,408,420,420,402,397,402,420
GENE.1281,chr5;chr5,1125099;1125402,1125242;1128146,-;-,2889,0,0,0,0,35,1,2,1,35
GENE.1282,chr5;chr5;chr5;chr5,1129959;1130279;1130488;1130700,1130180;1130373;1130574;1130754,-;-;-;-,459,340,339,340,352,343,305,312,305,343
GENE.1283,chr5;chr5,1132937;1134754,1134653;1134854,-;-,1818,1754,1754,1757,1786,1764,1641,1693,1641,1764
GENE.1284,chr5;chr5;chr5,1135976;1136680;1137723,1136499;1136991;1137870,-;-;-,984,6439,6439,6439,6495,6491,5678,6157,5678,6491
GENE.1285,chr5,1140627,1141154,+,528,556,556,556,560,565,480,521,480,565
GENE.1286,chr5;chr5,1143618;1144002,1143636;1145359,+;+,1377,0,0,0,0,4,0,0,0,4
GENE.1287,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1145857;1146009;1146277;1146486;1146716;1146976;1147657;1147835;1148045;1148368;1148733,1145881;1146181;1146356;1146524;1146790;1147538;1147721;1147926;1148166;1148423;1148810,-;-;-;-;-;-;-;-;-;-;-,1368,5587,5587,5588,5714,5619,5317,5375,5317,5619
GENE.1288,chr5,1150234,1150306,+,73,0,0,0,0,0,0,0,0,0
GENE.1289,chr5,1151227,1151309,-,83,0,0,0,0,0,0,0,0,0
GENE.129,chr1;chr1,140662;141340,141086;142219,-;-,1305,0,0,1,0,7,0,1,0,7
GENE.1290,chr5,1153676,1155673,+,1998,3958,3958,3958,3980,4100,3211,3673,3211,4100
GENE.1291,chr5,1156205,1156579,-,375,0,0,0,0,0,0,0,0,0
GENE.1292,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1157840;1158044;1158278;1158480;1158750;1159010;1159201;1159399,1157899;1158160;1158385;1158614;1158820;1159071;1159282;1161553,-;-;-;-;-;-;-;-,2790,0,0,0,0,5,0,0,0,5
GENE.1293,chr5;chr5,1163408;1164974,1164862;1165072,-;-,1554,4733,4733,4733,4759,4774,4341,4567,4341,4774
GENE.1294,chr5,1166520,1168010,-,1491,440,440,440,444,470,399,405,399,470
GENE.1295,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1171659;1171942;1172347;1172578;1173221;1173405;1173608;1173790,1171775;1172217;1172411;1172992;1173315;1173477;1173686;1173890,+;+;+;+;+;+;+;+,1221,591,591,591,618,603,523,550,523,603
GENE.1296,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1174907;1175100;1175313;1175531;1175685;1176050;1176313;1176499;1176714;1177058,1174994;1175212;1175399;1175592;1175897;1176116;1176405;1176592;1176810;1177067,+;+;+;+;+;+;+;+;+;+,924,767,767,767,791,782,745,746,745,782
GENE.1297,chr5,1176969,1177286,-,318,5,5,3,5,4,3,5,3,4
GENE.1298,chr5,1178276,1178890,-,615,0,1,0,0,1,0,0,0,1
GENE.1299,chr5,1180425,1182038,-,1614,2840,2840,2840,2866,2859,2660,2779,2660,2859
GENE.13,chrM,1650,1688,+,39,0,0,0,0,0,0,0,0,0
GENE.130,chr1,143640,146396,-,2757,138,138,143,142,145,116,127,116,145
GENE.1300,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1183916;1184085;1184330;1184617;1184916;1185109;1185278;1185421;1185595,1183987;1184221;1184381;1184749;1185028;1185155;1185307;1185478;1185639,-;-;-;-;-;-;-;-;-,687,906,906,906,923,906,805,825,805,906
GENE.1301,chr5,1186787,1188946,-,2160,1122,1122,1123,1124,1147,988,1074,988,1147
GENE.1302,chr5;chr5,1191000;1191162,1191030;1191682,-;-,552,178,178,178,182,179,166,174,166,179
GENE.1303,chr5;chr5;chr5;chr5;chr5;chr5,1192973;1193244;1193550;1193806;1194147;1195219,1193129;1193396;1193693;1193981;1195049;1195332,+;+;+;+;+;+,1647,3301,3301,3301,3311,3349,2869,3099,2869,3349
GENE.1304,chr5;chr5,1196315;1197297,1197061;1197389,+;+,840,2247,2247,2247,2283,2258,2048,2139,2048,2258
GENE.1305,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1199165;1202021;1202212;1202823;1202996;1203617;1204009;1204576;1204771,1201856;1202083;1202607;1202875;1203469;1203805;1204374;1204674;1205187,+;+;+;+;+;+;+;+;+,4749,8610,8609,8614,8939,8770,7366,8199,7366,8770
GENE.1306,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1199165;1202021;1202212;1202502;1202823;1202996;1203617;1204009;1204576;1204771,1201856;1202083;1202261;1202607;1202875;1203469;1203805;1204374;1204674;1205187,+;+;+;+;+;+;+;+;+;+,4509,8576,8574,8579,8904,8734,7332,8164,7332,8734
GENE.1307,chr5;chr5;chr5;chr5;chr5;chr5,1206473;1206700;1206947;1207138;1207371;1207598,1206550;1206779;1207044;1207271;1207438;1207679,+;+;+;+;+;+,540,0,0,0,0,4,0,0,0,4
GENE.1308,chr5,1208390,1208462,+,73,0,0,0,0,0,0,0,0,0
GENE.1309,chr5;chr5,1209006;1209232,1209095;1212102,-;-,2961,1360,1404,1681,2088,2072,1526,1281,1526,2072
GENE.131,chr1,147915,152777,-,4863,7742,7756,7817,8702,8117,6905,7366,6292,8115
GENE.1310,chr5;chr5,1213533;1215007,1214883;1219376,+;+,5721,33272,33272,33300,35078,34286,30329,32042,30271,33726
GENE.1311,chr5;chr5;chr5,1220777;1221398;1221930,1221242;1221723;1221992,-;-;-,855,353,353,353,355,375,312,336,312,375
GENE.1312,chr5,1224598,1224891,-,294,0,0,0,0,1,0,0,0,1
GENE.1313,chr5;chr5,1226883;1227383,1227185;1227757,+;+,678,482,482,482,484,483,462,467,462,483
GENE.1314,chr5,1229077,1230651,-,1575,2380,2380,2381,2388,2405,2184,2315,2184,2404
GENE.1315,chr5;chr5;chr5;chr5,1233401;1237588;1237778;1237971,1237462;1237659;1237868;1238086,+;+;+;+,4341,3340,3340,3342,3358,3409,2850,3139,2850,3409
GENE.1316,chr5,1238633,1243987,-,5355,0,0,1,0,12,0,9,0,12
GENE.1317,chr5;chr5;chr5;chr5;chr5,1244751;1247287;1247600;1247953;1248280,1247171;1247470;1247754;1248142;1248359,+;+;+;+;+,3030,0,0,0,0,8,0,3,0,7
GENE.1318,chr5;chr5,1248368;1248756,1248505;1249961,-;-,1344,2195,2229,2350,3419,3160,2203,2114,2203,3160
GENE.1319,chr5;chr5,1250737;1251692,1251489;1254190,+;+,3252,0,0,0,0,1,0,1,0,1
GENE.132,chr1;chr1;chr1;chr1;chr1;chr1;chr1,154176;156657;159141;159319;159556;159756;160088,156520;158966;159234;159431;159645;159936;160426,+;+;+;+;+;+;+,5472,25612,25610,25671,26356,26233,23590,24428,23590,26233
GENE.1320,chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5,1255221;1255600;1255866;1256078;1256194;1256335;1256515;1256785;1257054;1257227,1255298;1255651;1255948;1256120;1256261;1256404;1256643;1256926;1257125;1257254,+;+;+;+;+;+;+;+;+;+,765,28,28,28,28,28,27,27,27,28
GENE.1321,chr5,1257723,1265750,-,8028,16808,16808,16812,16824,16898,15212,15818,15212,16898
GENE.1322,chr5,1267410,1269539,+,2130,0,0,0,0,4,0,45,0,4
GENE.1323,chr5,1270388,1278484,-,8097,8056,8057,8064,8236,8246,7186,7621,7184,8234
GENE.1324,chr5,1279958,1280599,-,642,6,6,6,6,9,6,6,6,9
GENE.1325,chr5;chr5,1281289;1281429,1281350;1282254,+;+,888,0,0,0,0,2,0,0,0,2
GENE.1326,chr5,1282591,1286106,-,3516,10166,10166,10166,10214,10284,8499,9313,8499,10284
GENE.1327,chr5,1288559,1289308,+,750,0,0,0,0,0,1,1,1,0
GENE.1328,chr5,1289601,1291692,+,2092,4582,6244,5938,6970,6315,5749,1406,5749,6315
GENE.1329,chr5,1291693,1292051,+,359,0,0,1,0,0,0,0,0,0
GENE.133,chr1;chr1;chr1,161131;165553;166033,165282;165808;166229,+;+;+,4605,29430,29429,29430,29862,29656,25636,27752,25636,29656
GENE.1330,chr5,1292052,1292210,+,159,0,0,0,0,0,0,0,0,0
GENE.1331,chr5,1292211,1292409,+,199,0,0,0,0,1,0,0,0,1
GENE.1332,chr5,1292410,1296199,+,3790,31428,31424,30166,31548,31557,26102,10581,26102,31557
GENE.1333,chr5,1301224,1301769,+,546,0,0,0,0,1,0,0,0,1
GENE.1334,chr5;chr5,1303662;1304467,1304282;1304526,-;-,681,301,301,302,308,308,289,296,289,308
GENE.1335,chr5;chr5,1308278;1308612,1308478;1309940,+;+,1530,0,0,0,0,1,0,0,0,1
GENE.1336,chr5;chr5,1312471;1312766,1312668;1314154,+;+,1587,3056,3056,3056,3064,3081,2780,2873,2778,3081
GENE.1337,chr5;chr5,1316342;1316541,1316401;1316846,+;+,366,11,11,11,11,11,10,10,10,11
GENE.1338,chr5;chr5,1318531;1319155,1318941;1319229,-;-,486,24,24,24,24,25,23,23,23,25
GENE.1339,chr5;chr5,1322400;1322785,1322783;1323249,-;-,849,1040,1040,1040,1052,1118,944,997,944,1118
GENE.134,chr1;chr1;chr1;chr1;chr1;chr1,166513;167658;168090;168305;168489;168626,167557;167926;168206;168362;168545;168687,+;+;+;+;+;+,1608,0,0,1,0,1,0,0,0,1
GENE.1340,chr5;chr5;chr5,1324239;1324789;1324926,1324787;1324923;1325027,-;-;-,786,0,0,0,0,5,0,0,0,5
GENE.1341,chr5;chr5,1326245;1326545,1326316;1327429,+;+,957,3064,3064,3064,3076,3146,2792,2943,2792,3146
GENE.1342,chr5;chr5,1329555;1329849,1329623;1330808,+;+,1029,641,641,641,645,668,541,627,541,668
GENE.1343,chr5,1333470,1342964,+,9495,0,0,0,0,36,0,0,0,36
GENE.1344,chr6,653,1432,-,780,0,0,0,0,0,0,0,0,0
GENE.1345,chr6;chr6,3503;11630,10936;12835,+;+,8640,0,0,1,0,28,18,4,18,28
GENE.1346,chr6;chr6,15065;16357,16126;16410,-;-,1116,147,177,157,160,164,159,145,159,164
GENE.1347,chr6;chr6,18586;19980,19821;22721,-;-,3978,3662,6216,5766,7306,6450,5431,1883,5431,6448
GENE.1348,chr6;chr6,26557;26766,26610;27830,+;+,1119,261,546,509,744,592,647,262,647,592
GENE.1349,chr6;chr6,29618;31413,30868;31484,-;-,1323,719,731,729,757,773,674,708,674,772
GENE.135,chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1,169079;169216;169400;169598;169821;170042;170405;170733;170956;171152,169126;169317;169455;169702;169890;170283;170606;170855;171028;171273,-;-;-;-;-;-;-;-;-;-,1143,1052,1052,1052,1074,1056,1003,1009,1003,1056
GENE.1350,chr6;chr6,31965;33191,32960;33244,-;-,1050,2321,2338,2319,2322,2367,1859,2088,1859,2367
GENE.1351,chr6;chr6;chr6,35355;35605;36527,35602;36355;36595,-;-;-,1068,1073,1071,1073,1081,1080,938,1019,934,1080
GENE.1352,chr6;chr6,38721;39710,39611;39781,-;-,963,2230,2230,2230,2252,2302,2130,2162,2125,2302
GENE.1353,chr6;chr6,42097;43150,42957;43218,-;-,930,0,3549,3190,4512,3698,2772,55,2772,3698
GENE.1354,chr6;chr6,44450;44593,44518;45216,+;+,693,590,2618,2376,2958,2684,2397,115,2397,2684
GENE.1355,chr6;chr6,47463;47626,47531;48261,+;+,705,1000,1029,1024,1064,1036,1001,752,1001,1036
GENE.1356,chr6,48874,49722,-,849,0,8854,8018,9474,8924,6131,101,6131,8924
GENE.1357,chr6,51351,52898,+,1548,0,453,678,820,627,700,21,700,627
GENE.1358,chr6;chr6,65788;67194,67107;67277,-;-,1404,1622,1608,1524,1624,1619,1455,567,1455,1619
GENE.1359,chr6,68833,69693,-,861,0,550,468,1046,595,442,38,442,595
GENE.136,chr1,172864,174591,+,1728,508,508,508,510,515,454,562,454,515
GENE.1360,chr6;chr6,70948;71198,71079;71935,+;+,870,0,0,0,0,3,0,0,0,3
GENE.1361,chr6,74254,74362,-,109,0,0,0,0,0,0,0,0,0
GENE.1362,chr6;chr6,78190;78587,78378;78784,+;+,387,0,0,0,0,0,0,0,0,0
GENE.1363,chr6,82609,86922,-,4314,20004,20004,20013,20184,20192,18138,18428,18138,20192
GENE.1364,chr6;chr6,92506;96533,96422;96668,+;+,4053,1768,1768,1775,1776,1792,1475,1693,1475,1790
GENE.1365,chr6;chr6;chr6,97890;98624;98850,98428;98741;98951,+;+;+,759,2428,2428,2428,2460,2432,2150,2193,2150,2432
GENE.1366,chr6,99781,100725,+,945,0,0,0,0,6,0,0,0,6
GENE.1367,chr6;chr6;chr6;chr6,101385;101602;101820;102009,101464;101694;101907;104561,-;-;-;-,2814,0,0,4,0,14,0,0,0,14
GENE.1368,chr6,105503,106642,+,1140,0,0,1,0,3,1,1,1,3
GENE.1369,chr6;chr6;chr6;chr6;chr6,107037;107582;108163;108566;109057,107226;108060;108426;108918;111664,-;-;-;-;-,3894,798,798,805,814,810,733,851,733,804
GENE.137,chr1;chr1;chr1,175609;175834;175998,175666;175888;176376,+;+;+,492,0,0,0,0,3,0,8,0,3
GENE.1370,chr6,113824,115224,-,1401,188,188,192,188,200,156,233,156,200
GENE.1371,chr6,116084,118024,+,1941,7304,7302,7306,7390,7412,6369,7124,6369,7412
GENE.1372,chr6;chr6,118638;119224,119070;120203,-;-,1413,0,0,0,0,6,0,14,0,6
GENE.1373,chr6,122634,124412,+,1779,0,0,2,0,3,0,65,0,3
GENE.1374,chr6,125458,126816,-,1359,7162,7162,7160,7400,7417,5582,6949,5365,7417
GENE.1375,chr6,128621,130036,+,1416,0,0,0,0,10,0,0,0,10
GENE.1376,chr6,130329,132038,-,1710,1810,1810,1811,1812,1879,1653,1754,1653,1879
GENE.1377,chr6,133150,136461,-,3312,0,0,3,0,17,0,59,0,17
GENE.1378,chr6,139193,140518,+,1326,0,0,0,0,1,1,0,1,1
GENE.1379,chr6;chr6;chr6,141418;141832;146847,141570;146688;148943,-;-;-,7107,30154,30154,30164,30238,30629,26770,28432,26766,30625
GENE.138,chr1;chr1,178087;179190,178861;180790,+;+,2376,11307,11307,11308,11363,11619,9236,10759,9236,11619
GENE.1380,chr6,151055,152386,+,1332,2694,2694,2694,2700,2726,2456,2641,2456,2726
GENE.1381,chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6,152541;152721;153006;153195;153650;155602;156426;156699;156877;157115;157394;157665;158164;158463;158690;159045;159376;159572;159867;160165,152603;152884;153096;153443;155393;156331;156599;156796;156948;157292;157535;158016;158355;158560;158941;159268;159470;159708;160001;160455,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,5481,34323,34322,34333,34821,34594,30630,32207,30630,34594
GENE.1382,chr6,161254,162381,-,1128,0,1,1,0,4,1,0,1,4
GENE.1383,chr6,163828,169860,-,6033,43262,43262,43281,43822,44105,38188,40760,38166,44099
GENE.1384,chr6,171301,177240,-,5940,0,1,10,0,39,0,5,0,38
GENE.1385,chr6;chr6;chr6,180936;181194;181401,181071;181258;181481,+;+;+,282,0,0,0,0,2,0,0,0,2
GENE.1386,chr6,182216,184537,+,2322,0,0,3,0,7,1,93,1,7
GENE.1387,chr6;chr6;chr6;chr6,184892;185413;185613;185803,185244;185489;185678;185843,+;+;+;+,537,972,972,972,978,974,911,940,911,974
GENE.1388,chr6;chr6;chr6;chr6,189012;197547;197745;197947,197385;197591;197818;198078,+;+;+;+,8625,19852,19853,19880,20044,20360,17671,19389,17661,20119
GENE.1389,chr6;chr6,198862;201577,201221;204355,+;+,5139,16263,16263,16267,16339,16544,13506,15036,13506,16544
GENE.139,chr1,182822,184222,-,1401,332,332,333,332,341,313,319,313,341
GENE.1390,chr6;chr6;chr6;chr6;chr6;chr6,204640;204976;205228;205404;205604;205875,204804;205107;205293;205502;205732;206207,-;-;-;-;-;-,924,2603,2603,2603,2655,2615,2449,2538,2449,2615
GENE.1391,chr6,206855,211159,-,4305,9996,9997,9998,10012,10220,9087,9628,9087,10220
GENE.1392,chr6;chr6;chr6,212415;212618;212985,212472;212799;213032,-;-;-,288,3,3,3,3,5,1,1,1,5
GENE.1393,chr6,213558,214142,+,585,84,84,84,84,86,71,76,71,86
GENE.1394,chr6,217240,219507,+,2268,3480,3480,3482,3534,3530,3216,3562,3216,3530
GENE.1395,chr6;chr6;chr6;chr6;chr6;chr6,220407;220578;220742;221010;221225;221637,220445;220638;220869;221107;221351;221813,-;-;-;-;-;-,630,0,0,1,0,3,0,0,0,3
GENE.1396,chr6;chr6;chr6;chr6,222739;223050;223308;223507,222852;223144;223379;224287,+;+;+;+,1062,4458,4458,4458,4489,4581,3681,3972,3681,4581
GENE.1397,chr6,224613,225095,-,483,306,306,307,310,312,293,294,293,312
GENE.1398,chr6;chr6,225346;225689,225411;227446,-;-,1824,1868,1868,1870,1876,1892,1556,1763,1556,1892
GENE.1399,chr6;chr6;chr6;chr6;chr6;chr6;chr6,228132;233063;233313;233475;234080;234580;234779,232823;233205;233361;233754;234270;234654;234835,-;-;-;-;-;-;-,5487,8602,8602,8604,8632,8770,7579,8118,7579,8770
GENE.14,chrM,1697,1763,+,67,0,0,0,0,0,0,0,0,0
GENE.140,chr1;chr1;chr1,190269;197550;200891,197316;200661;201230,+;+;+,10500,17091,17090,17181,17604,17604,14833,16278,14818,17604
GENE.1400,chr6,236397,237251,+,855,0,0,8,0,5,0,0,0,5
GENE.1401,chr6,237811,244521,-,6711,0,0,1,0,35,0,1,0,35
GENE.1402,chr6;chr6;chr6;chr6;chr6,247640;248077;248336;248731;248999,247954;248204;248500;248836;249166,+;+;+;+;+,882,2054,2054,2054,2082,2102,1974,2013,1974,2102
GENE.1403,chr6,250612,253803,-,3192,6824,6824,6826,6978,7039,5932,6424,5932,7033
