Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.101205,chr7;chr7;chr7;chr7,91870324;91871348;91874216;91875136,91870466;91871451;91874448;91875227,-;-;-;-,572,42,41,40,45,27,3,15,3,27
GENE.101207,chr7;chr7;chr7;chr7,91870361;91871348;91874216;91875158,91870466;91871451;91874485;91875227,-;-;-;-,550,40,40,40,45,28,3,15,3,28
GENE.101216,chr7;chr7;chr7;chr7,91870452;91871348;91873316;91874779,91870466;91871451;91873463;91875174,-;-;-;-,663,36,37,35,41,24,2,15,2,24
GENE.101218,chr7;chr7;chr7;chr7,91871410;91873316;91874216;91875158,91871451;91873463;91874448;91875233,-;-;-;-,499,36,35,34,38,26,3,11,3,26
GENE.101231,chr7;chr7,91948736;91948934,91948826;91949280,+;+,438,224,216,199,186,124,22,46,22,124
GENE.101232,chr7;chr7;chr7;chr7;chr7;chr7,91972338;91974292;91977261;91980264;91981790;91991499,91972546;91974380;91977330;91980408;91981956;91991587,+;+;+;+;+;+,769,560,553,540,534,327,36,156,36,327
GENE.101242,chr7,92076797,92077327,+,531,0,0,0,0,0,0,0,0,0
GENE.101249,chr7;chr7;chr7,92097694;92099718;92106696,92098259;92104620;92107219,-;-;-,5993,0,9,0,0,0,0,0,0,0
GENE.101253,chr7;chr7;chr7,92106945;92120557;92121486,92107133;92120645;92121601,+;+;+,394,20,21,20,20,12,2,4,2,12
GENE.101264,chr7;chr7;chr7,92158095;92158790;92161718,92158238;92158980;92161863,+;+;+,481,2,2,2,4,0,0,1,0,0
GENE.101277,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,92190530;92195328;92199137;92205085;92206417;92206969;92207464;92207633;92208631;92210820;92219582,92191682;92195375;92199229;92205135;92206509;92206993;92207496;92207707;92208709;92210917;92219659,-;-;-;-;-;-;-;-;-;-;-,1826,318,286,243,308,171,22,32,22,171
GENE.101278,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,92190530;92199137;92205085;92206417;92206969;92207633;92208631;92210820;92219582,92191682;92199229;92205135;92206509;92207496;92207707;92208709;92210917;92219703,-;-;-;-;-;-;-;-;-,2292,317,283,239,306,170,22,29,22,170
GENE.101287,chr7;chr7;chr7;chr7,92207488;92207633;92208631;92210820,92207496;92207707;92208709;92211120,-;-;-;-,464,81,62,62,79,48,10,7,10,48
GENE.101291,chr7;chr7,92243786;92247386,92244600;92247591,-;-,1021,22,25,23,22,18,1,7,1,18
GENE.101306,chr7,92511677,92512385,+,709,9,9,9,11,9,6,8,6,9
GENE.10131,chr1;chr1;chr1;chr1;chr1,41481269;41482906;41483307;41485898;41487295,41481900;41483049;41483828;41486588;41487388,-;-;-;-;-,2083,0,0,0,0,0,0,0,0,0
GENE.101323,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,92818192;92821567;92825141;92826554;92826686;92826798;92837893;92844714;92848414;92855196;92855681,92818583;92821676;92825214;92826591;92826710;92826923;92838189;92844998;92848764;92855264;92855782,-;-;-;-;-;-;-;-;-;-;-,1869,49,49,48,45,36,7,19,7,36
GENE.101325,chr7;chr7;chr7;chr7;chr7;chr7,92818344;92821567;92825141;92826554;92826798;92834826,92818583;92821676;92825214;92826591;92826923;92834963,-;-;-;-;-;-,726,31,32,30,28,24,6,14,6,24
GENE.101326,chr7;chr7,92825863;92826554,92826174;92826591,-;-,350,10,10,10,9,6,4,5,4,6
GENE.101345,chr7;chr7;chr7,92979211;92982952;92985203,92979345;92983073;92985498,+;+;+,553,30,30,29,25,16,0,7,0,16
GENE.101375,chr7;chr7;chr7;chr7;chr7,93598761;93616453;93621349;93640353;93690768,93598978;93616584;93621478;93640425;93690801,+;+;+;+;+,587,31,31,31,31,29,2,13,2,29
GENE.101395,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,94024208;94027060;94027694;94028361;94029508;94030879;94033868;94034005;94034151;94058653;94059559,94024413;94027070;94027708;94028396;94029600;94030932;94033912;94034058;94034192;94058742;94060515,+;+;+;+;+;+;+;+;+;+;+,1603,83,83,83,83,55,5,30,5,55
GENE.101406,chr7;chr7;chr7;chr7;chr7;chr7,94055822;94056320;94056500;94057605;94058500;94059559,94055842;94056373;94057197;94057789;94058742;94060539,+;+;+;+;+;+,2182,61,61,61,59,37,5,21,5,37
GENE.101412,chr7;chr7;chr7;chr7,94139384;94146872;94147515;94152160,94139529;94146968;94147635;94152263,+;+;+;+,468,0,5,0,0,0,0,0,0,0
GENE.101430,chr7;chr7;chr7,94214542;94229009;94229958,94214827;94229035;94230052,-;-;-,408,164,157,151,130,87,5,33,5,87
GENE.101436,chr7;chr7,94285683;94292646,94285903;94299004,+;+,6580,1230,1225,1202,1264,860,99,339,99,860
GENE.101437,chr7,94288621,94290091,+,1471,25,29,30,59,61,15,13,15,61
GENE.101460,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,94989256;94991674;94992072;94993175;94996674;95001485;95019466;95023956;95025589,94989443;94991750;94992153;94993375;94996800;95001650;95019521;95024026;95025675,-;-;-;-;-;-;-;-;-,1055,227,227,220,208,135,16,67,16,135
GENE.101467,chr7;chr7;chr7;chr7;chr7;chr7;chr7,94992794;94996674;95001485;95006845;95019466;95023956;95025589,94993375;94996800;95001650;95006988;95019521;95024026;95025679,-;-;-;-;-;-;-,1237,248,246,241,232,148,18,65,18,148
GENE.101468,chr7;chr7,94993098;95025968,94993375;95026263,-;-,574,93,89,87,80,44,3,12,3,44
GENE.101474,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,95034169;95035431;95036299;95039213;95040965;95041624;95045554;95053827;95064190,95034800;95035559;95036380;95039413;95041091;95041789;95045609;95053897;95064641,-;-;-;-;-;-;-;-;-,1916,304,296,290,273,193,22,95,22,193
GENE.10149,chr1,41631399,41634259,-,2861,16,22,16,16,16,8,13,8,16
GENE.101490,chr7;chr7;chr7;chr7;chr7,95040994;95041624;95045484;95053827;95064190,95041091;95041773;95045609;95053897;95064442,-;-;-;-;-,698,154,150,145,139,75,7,37,7,75
GENE.101496,chr7;chr7;chr7,95047196;95053827;95064190,95047714;95053897;95064339,-;-;-,740,72,70,65,63,33,3,16,3,33
GENE.101499,chr7,95070240,95070653,-,414,6,6,6,10,6,2,3,2,6
GENE.101507,chr7,95166983,95169544,+,2562,0,3,0,0,0,0,0,0,0
GENE.101516,chr7;chr7,95225994;95236252,95226095;95236466,+;+,317,0,0,0,0,0,0,0,0,0
GENE.101520,chr7,95366827,95369173,+,2347,0,0,0,0,0,0,0,0,0
GENE.10154,chr1;chr1,41708058;41800085,41708378;41800185,+;+,422,0,0,0,0,0,0,0,0,0
GENE.101540,chr7;chr7,95980843;95987461,95980988;95987713,-;-,399,5,5,5,7,5,1,2,1,5
GENE.101548,chr7;chr7;chr7;chr7,96279735;96283021;96285753;96293515,96279831;96283150;96285897;96293576,-;-;-;-,434,0,0,0,0,0,0,0,0,0
GENE.101571,chr7;chr7;chr7;chr7;chr7;chr7;chr7,97361220;97361916;97363035;97363560;97364138;97365611;97369186,97361507;97362047;97363131;97363604;97364161;97365664;97369784,+;+;+;+;+;+;+,1239,554,552,538,508,415,44,183,44,415
GENE.101579,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,97481424;97482372;97482617;97483892;97484665;97486002;97487590;97488166;97488525;97493571;97501353,97481780;97482527;97482698;97483992;97484771;97486128;97487717;97488267;97488710;97493808;97501476,-;-;-;-;-;-;-;-;-;-;-,1708,352,353,351,359,257,30,112,30,257
GENE.10158,chr1;chr1;chr1,41726453;41729513;41730073,41726545;41729780;41730230,+;+;+,519,0,1,0,0,0,0,0,0,0
GENE.101603,chr7,97570419,97572172,-,1754,92,91,84,88,64,4,22,4,64
GENE.101617,chr7,97739461,97739706,-,246,0,0,0,0,0,0,0,0,0
GENE.10162,chr1,41930202,41930660,+,459,10,10,10,12,8,0,4,0,8
GENE.101626,chr7,97842528,97845715,+,3188,398,398,398,362,308,21,138,21,308
GENE.101638,chr7,97869509,97869916,-,408,6,6,6,4,2,0,0,0,2
GENE.10166,chr1;chr1;chr1;chr1;chr1,41945125;41946766;41948137;41949421;41949718,41945173;41946864;41948259;41949472;41949756,-;-;-;-;-,362,22,22,22,21,22,4,9,4,22
GENE.101664,chr7;chr7;chr7,97922643;97923386;97933508,97922908;97923423;97933979,-;-;-,776,3,4,3,4,3,1,1,1,3
GENE.101665,chr7;chr7;chr7;chr7;chr7;chr7,97922774;97923386;97933508;97935751;97937001;97939757,97922908;97923423;97933677;97935828;97937208;97939855,-;-;-;-;-;-,728,9,6,8,7,0,0,1,0,0
GENE.101669,chr7;chr7,97935823;97936827,97935977;97937162,+;+,491,23,21,22,20,5,0,3,0,5
GENE.101676,chr7,97969059,97969506,+,448,2,2,2,2,4,0,1,0,4
GENE.101722,chr7;chr7;chr7,98630660;98633138;98634690,98630744;98633339;98635078,-;-;-,676,8,15,8,8,6,0,4,0,6
GENE.101731,chr7,98716650,98718248,-,1599,0,1,0,0,0,0,0,0,0
GENE.101734,chr7,98731745,98733546,-,1802,84,83,82,82,66,9,29,9,66
GENE.101739,chr7;chr7;chr7;chr7,98851740;98888500;98916860;98923137,98851868;98888599;98917067;98923373,-;-;-;-,674,0,2,0,0,0,0,0,0,0
GENE.101743,chr7,98881268,98881831,-,564,0,0,0,0,0,0,0,0,0
GENE.101750,chr7;chr7,98926820;98927137,98927115;98927808,+;+,968,34,36,34,38,35,9,23,9,35
GENE.101775,chr7;chr7;chr7,98989678;98990323;98995485,98989773;98990422;98995583,-;-;-,295,0,0,0,0,0,0,0,0,0
GENE.10181,chr1,42501800,42502537,+,738,6,8,6,6,6,2,2,2,6
GENE.101815,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99037048;99040620;99042412;99045744;99047899;99048325;99049991;99051615;99054055,99037219;99040798;99042462;99045896;99047994;99048418;99050063;99051759;99054995,+;+;+;+;+;+;+;+;+,1904,171,170,167,169,123,11,57,11,123
GENE.101827,chr7,99052643,99054995,+,2353,137,139,134,146,103,10,46,10,103
GENE.101847,chr7;chr7;chr7;chr7;chr7;chr7,99070537;99074026;99075897;99077284;99081362;99084099,99070679;99074103;99075979;99077410;99081766;99084279,+;+;+;+;+;+,1017,165,184,164,168,106,7,51,7,106
GENE.10186,chr1,42629947,42630415,-,469,0,0,0,0,0,0,0,0,0
GENE.101874,chr7;chr7,99145755;99152282,99146129;99152470,-;-,564,5,5,5,3,3,1,2,1,3
GENE.101880,chr7;chr7;chr7,99156045;99158156;99161486,99156410;99158318;99162326,+;+;+,1370,432,435,416,427,298,53,163,53,298
GENE.101889,chr7;chr7;chr7;chr7,99156292;99158156;99197828;99200200,99156410;99158318;99197908;99200423,+;+;+;+,587,342,342,323,331,211,19,89,19,211
GENE.10189,chr1;chr1,42645256;42647588,42645496;42648553,-;-,1207,142,145,136,140,108,8,49,8,108
GENE.101899,chr7;chr7;chr7;chr7;chr7,99156429;99158156;99159511;99159991;99161486,99156640;99158318;99159596;99160117;99162328,+;+;+;+;+,1431,609,609,585,604,431,77,236,77,431
GENE.101928,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99245823;99247696;99250176;99258122;99260439;99262789;99264224;99264575;99270203;99270407;99272156;99273738;99277449,99246023;99247855;99250402;99258282;99261718;99262937;99264312;99264688;99270321;99270538;99272208;99274199;99277618,-;-;-;-;-;-;-;-;-;-;-;-;-,3317,1001,1011,982,915,690,76,312,76,690
GENE.101935,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99261590;99262789;99264224;99264575;99270203;99272156;99273738;99277449,99261718;99262937;99264312;99264688;99270302;99272208;99273831;99277611,-;-;-;-;-;-;-;-,891,559,540,528,519,381,51,190,51,381
GENE.101937,chr7;chr7;chr7;chr7;chr7;chr7,99264654;99269394;99270203;99272156;99273738;99277449,99264688;99269501;99270302;99272208;99273831;99277616,-;-;-;-;-;-,558,313,302,292,295,219,39,120,39,219
GENE.101938,chr7,99264884,99266234,+,1351,201,202,200,253,175,32,77,32,175
GENE.10194,chr1;chr1;chr1;chr1;chr1,42730602;42744019;42776721;42789355;42798756,42730860;42744343;42776781;42789498;42799556,-;-;-;-;-,1590,312,309,296,285,168,17,73,17,168
GENE.10195,chr1;chr1;chr1,42744075;42776721;42801297,42744343;42776781;42801526,-;-;-,560,234,230,221,205,115,10,42,10,115
GENE.101962,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99425636;99434076;99436743;99441766;99445111;99445789;99447169;99453214;99454456;99457453;99459236;99461157;99463529,99425809;99434169;99436795;99441865;99445224;99445877;99447317;99453341;99454522;99457613;99459462;99461322;99464173,+;+;+;+;+;+;+;+;+;+;+;+;+,2167,677,671,666,643,449,40,234,40,449
GENE.101964,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99425666;99434076;99436300;99436743;99453214;99454456;99457453;99459236;99461160;99463529,99425809;99434169;99436421;99436795;99453341;99454522;99457613;99459462;99461322;99463624,+;+;+;+;+;+;+;+;+;+,1255,381,376,366,358,247,26,144,26,247
GENE.101971,chr7,99492582,99495583,-,3002,88,88,87,90,66,13,31,13,66
GENE.101973,chr7;chr7;chr7;chr7,99505869;99507188;99514325;99516632,99506435;99507283;99514402;99517133,-;-;-;-,1243,31,31,29,33,24,0,8,0,24
GENE.101975,chr7,99516361,99517014,+,654,31,31,30,33,26,0,9,0,26
GENE.10199,chr1,42886054,42889900,+,3847,224,223,219,194,156,21,70,21,156
GENE.101992,chr7;chr7,99583538;99584881,99583671;99585429,+;+,683,6,6,6,6,4,0,1,0,4
GENE.101998,chr7,99624341,99624929,+,589,0,3,0,0,0,0,0,0,0
GENE.102008,chr7;chr7;chr7;chr7;chr7;chr7,99661654;99672758;99673165;99674926;99677159;99679258,99662535;99672884;99673253;99675056;99677279;99679387,-;-;-;-;-;-,1480,168,168,160,171,123,30,71,30,123
GENE.102017,chr7;chr7;chr7;chr7,99667800;99672758;99673165;99679924,99669835;99672884;99673253;99680333,-;-;-;-,2662,284,294,267,290,196,21,89,21,196
GENE.102027,chr7;chr7;chr7;chr7,99672846;99674926;99677159;99679258,99673253;99675056;99677279;99679359,-;-;-;-,762,166,167,160,165,120,29,69,29,120
GENE.102028,chr7;chr7;chr7;chr7,99672889;99674926;99677163;99679258,99673253;99675056;99677279;99679326,-;-;-;-,682,163,163,154,161,114,28,65,28,114
GENE.102040,chr7;chr7;chr7;chr7;chr7;chr7,99686612;99686913;99687238;99688022;99688215;99688661,99686689;99687038;99687369;99688110;99688277;99688716,+;+;+;+;+;+,544,139,137,133,127,74,1,50,1,74
GENE.102041,chr7;chr7;chr7;chr7;chr7,99686613;99686913;99687238;99688215;99688525,99686689;99687038;99687369;99688277;99688860,+;+;+;+;+,734,145,145,141,133,78,2,51,2,78
GENE.102045,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99690078;99690915;99691796;99693010;99693397;99694924;99695237;99695457;99695764;99696201;99696646;99696902;99697234;99697637;99698887,99690756;99691024;99691964;99693093;99693790;99695007;99695368;99695571;99695913;99696338;99696826;99697026;99697376;99697716;99698984,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,2682,58,57,59,61,55,3,19,3,55
GENE.102047,chr7;chr7,99690404;99690915,99690756;99691318,-;-,757,58,58,59,58,52,2,12,2,52
GENE.10206,chr1;chr1,42920362;42921559,42920553;42921926,-;-,560,39,42,39,41,30,5,14,5,30
GENE.102063,chr7;chr7;chr7;chr7;chr7,99696745;99696902;99697212;99697637;99698167,99696826;99697026;99697376;99697716;99698369,-;-;-;-;-,655,15,15,15,15,15,2,9,2,15
GENE.102076,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99699313;99699503;99700298;99700487;99701032;99701235;99701715;99702497;99702668;99702863;99703143;99703582;99703864;99704026;99704281,99699395;99699591;99700404;99700583;99701142;99701315;99701777;99702563;99702721;99702969;99703162;99703626;99703914;99704137;99704505,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,1312,261,261,251,233,153,5,64,5,153
GENE.102082,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99699488;99700298;99700487;99701032;99701235;99701715;99702668;99702863;99703068;99703582;99703864;99704026;99704281,99699591;99700404;99700583;99701142;99701315;99701777;99702721;99702969;99703162;99703626;99703914;99704137;99706645,+;+;+;+;+;+;+;+;+;+;+;+;+,3392,429,433,405,404,238,18,99,18,238
GENE.102090,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,99704694;99705549;99705990;99707571;99707823;99708762;99709351;99709545;99709731;99710421;99710972;99711239;99711491;99711677;99716827,99705246;99705746;99706163;99707696;99707897;99708944;99709452;99709622;99709876;99710540;99711028;99711392;99711577;99711891;99717020,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,2462,444,444,424,414,245,34,121,34,245
GENE.102098,chr7;chr7;chr7,99707700;99708762;99709351,99707897;99708944;99709618,-;-;-,649,156,155,150,138,103,14,55,14,103
GENE.10211,chr1;chr1;chr1,42922173;42922918;42925274,42922299;42923021;42926086,+;+;+,1044,149,149,145,131,105,13,46,13,105
GENE.102110,chr7;chr7;chr7,99711495;99711677;99724765,99711577;99711891;99724830,-;-;-,364,55,50,50,39,18,0,4,0,18
GENE.102112,chr7;chr7;chr7;chr7,99711505;99711677;99716141;99716855,99711577;99711891;99716272;99716970,-;-;-;-,536,60,57,59,46,23,0,7,0,23
GENE.102115,chr7,99715622,99716140,-,519,4,8,4,4,4,1,1,1,4
GENE.102118,chr7;chr7,99717248;99718784,99717485;99719021,+;+,476,49,44,36,37,17,3,12,3,17
GENE.10212,chr1;chr1;chr1,42922173;42922918;42925274,42922395;42923021;42925448,+;+;+,502,89,87,84,75,62,9,28,9,62
GENE.102127,chr7;chr7;chr7,99746524;99751023;99751490,99746598;99751140;99751825,+;+;+,529,40,39,40,39,26,2,15,2,26
GENE.102131,chr7;chr7,99746557;99747122,99746598;99747647,+;+,568,60,63,55,64,43,4,16,4,43
GENE.102136,chr7;chr7;chr7;chr7,99746617;99747122;99751023;99751473,99746676;99747202;99751140;99751825,+;+;+;+,612,54,54,54,54,39,3,18,3,39
GENE.102141,chr7;chr7;chr7;chr7;chr7;chr7;chr7,99752043;99752885;99753294;99754009;99754257;99754468;99754996,99752787;99753078;99753554;99754172;99754339;99754837;99755075,-;-;-;-;-;-;-,1897,367,366,362,335,203,31,106,31,203
GENE.102154,chr7,99761893,99762460,-,568,8,11,6,2,6,0,1,0,6
GENE.102155,chr7;chr7;chr7,99764222;99764594;99765731,99764428;99764906;99765757,-;-;-,547,14,14,12,10,6,0,2,0,6
GENE.102159,chr7;chr7;chr7;chr7;chr7;chr7,99769274;99769402;99769710;99771458;99772308;99773195,99769301;99769582;99769840;99771620;99772388;99773408,-;-;-;-;-;-,798,101,98,96,89,55,6,29,6,55
GENE.102177,chr7,99798276,99798941,+,666,34,33,31,34,14,0,8,0,14
GENE.102185,chr7,99798302,99800706,-,2405,45,47,43,46,20,0,12,0,20
GENE.102202,chr7,99826833,99827742,+,910,26,45,23,22,16,3,8,3,16
GENE.102208,chr7,99844019,99844405,-,387,0,0,0,0,0,0,0,0,0
GENE.102215,chr7,99905149,99905665,+,517,63,114,63,130,73,11,17,9,73
GENE.102221,chr7,99916517,99917745,+,1229,70,92,73,114,54,9,24,9,54
GENE.102224,chr7;chr7;chr7;chr7;chr7;chr7,99918537;99923314;99926459;99927805;99928086;99933461,99918707;99923491;99926642;99927907;99928172;99933535,-;-;-;-;-;-,798,190,195,188,186,126,19,53,19,126
GENE.102253,chr7;chr7;chr7;chr7;chr7;chr7,99933738;99933924;99935802;99936396;99943488;99947340,99933843;99933960;99935887;99936512;99943591;99947457,+;+;+;+;+;+,568,54,59,54,65,45,7,22,7,45
GENE.102269,chr7;chr7;chr7;chr7;chr7,99933835;99935802;99936396;99943488;99947340,99933960;99935887;99936517;99943591;99947440,+;+;+;+;+,539,48,53,47,58,38,7,19,7,38
GENE.102300,chr7;chr7,99964658;99964972,99964787;99965457,+;+,616,11,11,10,11,8,0,4,0,8
GENE.102310,chr7;chr7,99986586;99991320,99986729;99991660,-;-,485,50,52,50,55,37,4,18,4,37
GENE.102333,chr7;chr7;chr7,100054238;100060986;100061586,100054608;100061309;100061899,-;-;-,1009,0,0,0,0,0,0,0,0,0
GENE.102336,chr7;chr7;chr7;chr7;chr7,100064138;100065175;100071897;100074900;100076417,100064791;100065223;100072063;100075827;100076845,-;-;-;-;-,2227,360,354,352,363,188,11,50,11,188
GENE.102341,chr7;chr7;chr7;chr7;chr7,100064161;100065175;100071897;100074900;100076417,100064791;100065223;100072063;100075082;100076855,-;-;-;-;-,1469,162,156,152,174,77,5,22,5,77
GENE.102345,chr7;chr7,100074287;100076417,100075824;100076822,-;-,1944,486,476,475,464,254,16,72,16,254
GENE.102351,chr7,100089418,100090193,-,776,18,21,13,10,8,0,0,0,8
GENE.102354,chr7,100159036,100159616,-,581,0,0,0,0,0,0,0,0,0
GENE.102384,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,100187196;100187600;100187797;100189290;100190406;100192006;100192725;100193198;100197654;100198157,100187266;100187698;100187980;100189525;100190640;100192164;100192846;100193329;100197824;100198740,+;+;+;+;+;+;+;+;+;+,1993,601,592,577,556,402,35,159,35,402
GENE.102397,chr7;chr7;chr7;chr7;chr7;chr7,100209725;100210353;100210817;100211100;100212490;100212775,100209864;100210619;100210892;100211329;100212654;100212999,+;+;+;+;+;+,1103,459,457,456,437,335,24,108,24,335
GENE.102407,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,100218036;100224386;100224887;100225200;100225367;100225530;100225696;100225847;100226876;100228512;100229429;100229705;100230624;100230852;100231039;100238309;100238599;100239100,100218749;100224526;100225114;100225284;100225443;100225597;100225759;100225929;100226995;100228675;100229568;100229821;100230746;100230963;100231179;100238495;100238851;100239389,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,3107,90,87,79,77,39,6,23,6,39
GENE.102409,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,100218048;100224386;100224887;100225200;100225367;100225530;100225696;100225847;100226876;100228512;100229122;100229429;100229705;100230624;100230852;100231039,100218749;100224526;100225114;100225284;100225443;100225597;100225759;100225929;100226995;100228675;100229219;100229568;100229821;100230746;100230963;100231060,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,2344,90,93,81,78,39,6,23,6,39
GENE.102419,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,100240728;100243872;100244174;100244374;100244594;100244846;100245067;100245600;100246352;100247661;100252642;100253044;100253426;100253953,100240949;100243958;100244269;100244454;100244734;100244907;100245361;100246285;100246446;100247758;100252742;100253209;100253502;100254058,-;-;-;-;-;-;-;-;-;-;-;-;-;-,2313,631,631,608,585,423,31,179,31,423
GENE.102430,chr7;chr7;chr7;chr7;chr7;chr7;chr7,100271376;100271488;100273800;100274158;100274316;100274975;100275121,100271394;100271546;100273945;100274196;100274422;100275038;100275720,+;+;+;+;+;+;+,1034,27,27,26,29,20,1,12,1,20
GENE.102432,chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7,100271481;100274316;100274975;100275121;100275375;100275721;100276021;100276318,100271546;100274422;100275038;100275283;100275441;100275922;100276237;100276753,+;+;+;+;+;+;+;+,1322,48,48,46,48,35,1,13,1,35
GENE.102434,chr7;chr7;chr7;chr7;chr7;chr7,100271501;100275121;100275375;100275721;100276021;100276318,100271546;100275283;100275441;100275922;100276237;100276768,+;+;+;+;+;+,1146,44,43,41,43,32,1,11,1,32
